day,site,fac.no,species,attacks,time.delay,trial
1,16,24,model_junonia,0,four,model
1,16,25,model_junonia,0,four,model
1,17,1,model_battus,0,four,model
1,17,2,model_battus,0,four,model
1,17,3,model_battus,0,four,model
1,17,4,model_battus,0,four,model
1,17,5,model_battus,0,four,model
1,17,6,model_battus,0,four,model
1,17,7,model_battus,0,four,model
1,17,8,model_battus,0,four,model
1,17,9,model_battus,0,four,model
1,17,10,model_battus,0,four,model
1,17,11,model_battus,0,four,model
1,17,12,model_battus,0,four,model
1,17,13,model_battus,0,four,model
1,17,14,model_battus,0,four,model
1,17,15,model_battus,0,four,model
1,17,16,model_battus,0,four,model
1,17,17,model_battus,0,four,model
1,17,18,model_battus,0,four,model
1,17,19,model_battus,0,four,model
1,17,20,model_battus,0,four,model
1,17,21,model_battus,0,four,model
1,17,22,model_battus,0,four,model
1,17,23,model_battus,0,four,model
1,17,24,model_battus,0,four,model
1,17,25,model_battus,0,four,model
1,17,1,model_junonia,0,four,model
1,17,2,model_junonia,0,four,model
1,17,3,model_junonia,0,four,model
1,17,4,model_junonia,0,four,model
1,17,5,model_junonia,0,four,model
1,17,6,model_junonia,0,four,model
1,17,7,model_junonia,0,four,model
1,17,8,model_junonia,0,four,model
1,17,9,model_junonia,0,four,model
1,17,10,model_junonia,0,four,model
1,17,11,model_junonia,0,four,model
1,17,12,model_junonia,0,four,model
1,17,13,model_junonia,0,four,model
1,17,14,model_junonia,0,four,model
1,17,15,model_junonia,0,four,model
1,17,16,model_junonia,0,four,model
1,17,17,model_junonia,0,four,model
1,17,18,model_junonia,0,four,model
1,17,19,model_junonia,0,four,model
1,17,20,model_junonia,0,four,model
1,17,21,model_junonia,0,four,model
1,17,22,model_junonia,0,four,model
1,17,23,model_junonia,0,four,model
1,17,24,model_junonia,0,four,model
1,17,25,model_junonia,0,four,model
1,18,1,model_battus,0,four,model
1,18,2,model_battus,0,four,model
1,18,3,model_battus,0,four,model
1,18,4,model_battus,0,four,model
1,18,5,model_battus,0,four,model
1,18,6,model_battus,0,four,model
1,18,7,model_battus,0,four,model
1,18,8,model_battus,0,four,model
1,18,9,model_battus,0,four,model
1,18,10,model_battus,0,four,model
1,18,11,model_battus,0,four,model
1,18,12,model_battus,0,four,model
1,18,13,model_battus,0,four,model
1,18,14,model_battus,0,four,model
1,18,15,model_battus,0,four,model
1,18,16,model_battus,0,four,model
1,18,17,model_battus,0,four,model
1,18,18,model_battus,0,four,model
1,18,19,model_battus,0,four,model
1,18,20,model_battus,0,four,model
1,18,21,model_battus,0,four,model
1,18,22,model_battus,0,four,model
1,18,23,model_battus,0,four,model
1,18,24,model_battus,0,four,model
1,18,25,model_battus,0,four,model
1,18,1,model_junonia,0,four,model
1,18,2,model_junonia,0,four,model
1,18,3,model_junonia,0,four,model
1,18,4,model_junonia,0,four,model
1,18,5,model_junonia,0,four,model
1,18,6,model_junonia,0,four,model
1,18,7,model_junonia,0,four,model
1,18,8,model_junonia,0,four,model
1,18,9,model_junonia,0,four,model
1,18,10,model_junonia,0,four,model
1,18,11,model_junonia,0,four,model
1,18,12,model_junonia,0,four,model
1,18,13,model_junonia,0,four,model
1,18,14,model_junonia,0,four,model
1,18,15,model_junonia,0,four,model
1,18,16,model_junonia,0,four,model
1,18,17,model_junonia,0,four,model
1,18,18,model_junonia,0,four,model
1,18,19,model_junonia,0,four,model
1,18,20,model_junonia,0,four,model
1,18,21,model_junonia,0,four,model
1,18,22,model_junonia,0,four,model
1,18,23,model_junonia,0,four,model
1,18,24,model_junonia,0,four,model
1,18,25,model_junonia,0,four,model
1,19,1,model_battus,0,four,model
1,19,2,model_battus,0,four,model
1,19,3,model_battus,0,four,model
1,19,4,model_battus,0,four,model
1,19,5,model_battus,0,four,model
1,19,6,model_battus,0,four,model
1,19,7,model_battus,0,four,model
1,19,8,model_battus,0,four,model
1,19,9,model_battus,0,four,model
1,19,10,model_battus,0,four,model
1,19,11,model_battus,0,four,model
1,19,12,model_battus,0,four,model
1,19,13,model_battus,0,four,model
1,19,14,model_battus,0,four,model
1,19,15,model_battus,0,four,model
1,19,16,model_battus,0,four,model
1,19,17,model_battus,0,four,model
1,19,18,model_battus,0,four,model
1,19,19,model_battus,0,four,model
1,19,20,model_battus,0,four,model
1,19,21,model_battus,0,four,model
1,19,22,model_battus,0,four,model
1,19,23,model_battus,0,four,model
1,19,24,model_battus,0,four,model
1,19,25,model_battus,0,four,model
1,19,1,model_junonia,0,four,model
1,19,2,model_junonia,0,four,model
1,19,3,model_junonia,0,four,model
1,19,4,model_junonia,0,four,model
1,19,5,model_junonia,0,four,model
1,19,6,model_junonia,0,four,model
1,19,7,model_junonia,0,four,model
1,19,8,model_junonia,0,four,model
1,19,9,model_junonia,0,four,model
1,19,10,model_junonia,0,four,model
1,19,11,model_junonia,0,four,model
1,19,12,model_junonia,0,four,model
1,19,13,model_junonia,0,four,model
1,19,14,model_junonia,0,four,model
1,19,15,model_junonia,0,four,model
1,19,16,model_junonia,0,four,model
1,19,17,model_junonia,0,four,model
1,19,18,model_junonia,0,four,model
1,19,19,model_junonia,0,four,model
1,19,20,model_junonia,0,four,model
1,19,21,model_junonia,0,four,model
1,19,22,model_junonia,0,four,model
1,19,23,model_junonia,0,four,model
1,19,24,model_junonia,0,four,model
1,19,25,model_junonia,0,four,model
1,20,1,model_battus,0,four,model
1,20,2,model_battus,0,four,model
1,20,3,model_battus,0,four,model
1,20,4,model_battus,0,four,model
1,20,5,model_battus,0,four,model
1,20,6,model_battus,0,four,model
1,20,7,model_battus,0,four,model
1,20,8,model_battus,0,four,model
1,20,9,model_battus,0,four,model
1,20,10,model_battus,0,four,model
1,20,11,model_battus,0,four,model
1,20,12,model_battus,0,four,model
1,20,13,model_battus,0,four,model
1,20,14,model_battus,0,four,model
1,20,15,model_battus,0,four,model
1,20,16,model_battus,0,four,model
1,20,17,model_battus,0,four,model
1,20,18,model_battus,0,four,model
1,20,19,model_battus,0,four,model
1,20,20,model_battus,0,four,model
1,20,21,model_battus,0,four,model
1,20,22,model_battus,0,four,model
1,20,23,model_battus,0,four,model
1,20,24,model_battus,0,four,model
1,20,25,model_battus,0,four,model
1,20,1,model_junonia,0,four,model
1,20,2,model_junonia,0,four,model
1,20,3,model_junonia,0,four,model
1,20,4,model_junonia,0,four,model
1,20,5,model_junonia,0,four,model
1,20,6,model_junonia,0,four,model
1,20,7,model_junonia,0,four,model
1,20,8,model_junonia,0,four,model
1,20,9,model_junonia,0,four,model
1,20,10,model_junonia,0,four,model
1,20,11,model_junonia,0,four,model
1,20,12,model_junonia,0,four,model
1,20,13,model_junonia,0,four,model
1,20,14,model_junonia,0,four,model
1,20,15,model_junonia,0,four,model
1,20,16,model_junonia,0,four,model
1,20,17,model_junonia,0,four,model
1,20,18,model_junonia,0,four,model
1,20,19,model_junonia,0,four,model
1,20,20,model_junonia,0,four,model
1,20,21,model_junonia,0,four,model
1,20,22,model_junonia,0,four,model
1,20,23,model_junonia,0,four,model
1,20,24,model_junonia,0,four,model
1,20,25,model_junonia,0,four,model
2,1,1,model_battus,1,four,model
2,1,2,model_battus,0,four,model
2,1,3,model_battus,0,four,model
2,1,4,model_battus,0,four,model
2,1,5,model_battus,0,four,model
2,1,6,model_battus,0,four,model
2,1,7,model_battus,0,four,model
2,1,8,model_battus,0,four,model
2,1,9,model_battus,0,four,model
2,1,10,model_battus,0,four,model
2,1,11,model_battus,0,four,model
2,1,12,model_battus,0,four,model
2,1,13,model_battus,0,four,model
2,1,14,model_battus,0,four,model
2,1,15,model_battus,0,four,model
2,1,16,model_battus,0,four,model
2,1,17,model_battus,0,four,model
2,1,18,model_battus,0,four,model
2,1,19,model_battus,0,four,model
2,1,20,model_battus,0,four,model
2,1,21,model_battus,0,four,model
2,1,22,model_battus,0,four,model
2,1,23,model_battus,0,four,model
2,1,24,model_battus,0,four,model
2,1,25,model_battus,0,four,model
2,1,1,model_junonia,0,four,model
2,1,2,model_junonia,0,four,model
2,1,3,model_junonia,0,four,model
2,1,4,model_junonia,0,four,model
2,1,5,model_junonia,0,four,model
2,1,6,model_junonia,0,four,model
2,1,7,model_junonia,0,four,model
2,1,8,model_junonia,0,four,model
2,1,9,model_junonia,0,four,model
2,1,10,model_junonia,0,four,model
2,1,11,model_junonia,0,four,model
2,1,12,model_junonia,0,four,model
2,1,13,model_junonia,0,four,model
2,1,14,model_junonia,0,four,model
2,1,15,model_junonia,0,four,model
2,1,16,model_junonia,0,four,model
2,1,17,model_junonia,0,four,model
2,1,18,model_junonia,0,four,model
2,1,19,model_junonia,0,four,model
2,1,20,model_junonia,0,four,model
2,1,21,model_junonia,0,four,model
2,1,22,model_junonia,0,four,model
2,1,23,model_junonia,0,four,model
2,1,24,model_junonia,0,four,model
2,1,25,model_junonia,0,four,model
2,2,1,model_battus,0,four,model
2,2,2,model_battus,0,four,model
2,2,3,model_battus,0,four,model
2,2,4,model_battus,0,four,model
2,2,5,model_battus,0,four,model
2,2,6,model_battus,0,four,model
2,2,7,model_battus,0,four,model
2,2,8,model_battus,0,four,model
2,2,9,model_battus,0,four,model
2,2,10,model_battus,0,four,model
2,2,11,model_battus,0,four,model
2,2,12,model_battus,0,four,model
2,2,13,model_battus,0,four,model
2,2,14,model_battus,0,four,model
2,2,15,model_battus,0,four,model
2,2,16,model_battus,0,four,model
2,2,17,model_battus,0,four,model
2,2,18,model_battus,0,four,model
2,2,19,model_battus,0,four,model
2,2,20,model_battus,0,four,model
2,2,21,model_battus,0,four,model
2,2,22,model_battus,0,four,model
2,2,23,model_battus,0,four,model
2,2,24,model_battus,0,four,model
2,2,25,model_battus,0,four,model
2,2,1,model_junonia,0,four,model
2,2,2,model_junonia,0,four,model
2,2,3,model_junonia,0,four,model
2,2,4,model_junonia,0,four,model
2,2,5,model_junonia,0,four,model
2,2,6,model_junonia,0,four,model
2,2,7,model_junonia,0,four,model
2,2,8,model_junonia,0,four,model
2,2,9,model_junonia,0,four,model
2,2,10,model_junonia,0,four,model
2,2,11,model_junonia,0,four,model
2,2,12,model_junonia,0,four,model
2,2,13,model_junonia,0,four,model
2,2,14,model_junonia,0,four,model
2,2,15,model_junonia,0,four,model
2,2,16,model_junonia,0,four,model
2,2,17,model_junonia,0,four,model
2,2,18,model_junonia,0,four,model
2,2,19,model_junonia,0,four,model
2,2,20,model_junonia,0,four,model
2,2,21,model_junonia,0,four,model
2,2,22,model_junonia,0,four,model
2,2,23,model_junonia,0,four,model
2,2,24,model_junonia,0,four,model
2,2,25,model_junonia,0,four,model
2,3,1,model_battus,0,four,model
2,3,2,model_battus,0,four,model
2,3,3,model_battus,0,four,model
2,3,4,model_battus,0,four,model
2,3,5,model_battus,0,four,model
2,3,6,model_battus,0,four,model
2,3,7,model_battus,0,four,model
2,3,8,model_battus,0,four,model
2,3,9,model_battus,0,four,model
2,3,10,model_battus,0,four,model
2,3,11,model_battus,0,four,model
2,3,12,model_battus,0,four,model
2,3,13,model_battus,0,four,model
2,3,14,model_battus,0,four,model
2,3,15,model_battus,0,four,model
2,3,16,model_battus,0,four,model
2,3,17,model_battus,0,four,model
2,3,18,model_battus,0,four,model
2,3,19,model_battus,0,four,model
2,3,20,model_battus,0,four,model
2,3,21,model_battus,0,four,model
2,3,22,model_battus,0,four,model
2,3,23,model_battus,0,four,model
2,3,24,model_battus,0,four,model
2,3,25,model_battus,0,four,model
2,3,1,model_junonia,0,four,model
2,3,2,model_junonia,0,four,model
2,3,3,model_junonia,0,four,model
2,3,4,model_junonia,0,four,model
2,3,5,model_junonia,0,four,model
2,3,6,model_junonia,0,four,model
2,3,7,model_junonia,0,four,model
2,3,8,model_junonia,0,four,model
2,3,9,model_junonia,0,four,model
2,3,10,model_junonia,0,four,model
2,3,11,model_junonia,0,four,model
2,3,12,model_junonia,0,four,model
2,3,13,model_junonia,0,four,model
2,3,14,model_junonia,0,four,model
2,3,15,model_junonia,0,four,model
2,3,16,model_junonia,0,four,model
2,3,17,model_junonia,0,four,model
2,3,18,model_junonia,0,four,model
2,3,19,model_junonia,0,four,model
2,3,20,model_junonia,0,four,model
2,3,21,model_junonia,0,four,model
2,3,22,model_junonia,0,four,model
2,3,23,model_junonia,0,four,model
2,3,24,model_junonia,0,four,model
2,3,25,model_junonia,0,four,model
2,4,1,model_battus,0,four,model
2,4,2,model_battus,0,four,model
2,4,3,model_battus,0,four,model
2,4,4,model_battus,0,four,model
2,4,5,model_battus,0,four,model
2,4,6,model_battus,0,four,model
2,4,7,model_battus,0,four,model
2,4,8,model_battus,0,four,model
2,4,9,model_battus,0,four,model
2,4,10,model_battus,0,four,model
2,4,11,model_battus,0,four,model
2,4,12,model_battus,0,four,model
2,4,13,model_battus,0,four,model
2,4,14,model_battus,0,four,model
2,4,15,model_battus,0,four,model
2,4,16,model_battus,0,four,model
2,4,17,model_battus,0,four,model
2,4,18,model_battus,0,four,model
2,4,19,model_battus,0,four,model
2,4,20,model_battus,0,four,model
2,4,21,model_battus,0,four,model
2,4,22,model_battus,0,four,model
2,4,23,model_battus,0,four,model
2,4,24,model_battus,0,four,model
2,4,25,model_battus,0,four,model
2,4,1,model_junonia,0,four,model
2,4,2,model_junonia,0,four,model
2,4,3,model_junonia,0,four,model
2,4,4,model_junonia,0,four,model
2,4,5,model_junonia,0,four,model
2,4,6,model_junonia,0,four,model
2,4,7,model_junonia,0,four,model
2,4,8,model_junonia,0,four,model
2,4,9,model_junonia,0,four,model
2,4,10,model_junonia,0,four,model
2,4,11,model_junonia,0,four,model
2,4,12,model_junonia,0,four,model
2,4,13,model_junonia,0,four,model
2,4,14,model_junonia,0,four,model
2,4,15,model_junonia,0,four,model
2,4,16,model_junonia,0,four,model
2,4,17,model_junonia,0,four,model
2,4,18,model_junonia,0,four,model
2,4,19,model_junonia,0,four,model
2,4,20,model_junonia,0,four,model
2,4,21,model_junonia,0,four,model
2,4,22,model_junonia,0,four,model
2,4,23,model_junonia,0,four,model
2,4,24,model_junonia,0,four,model
2,4,25,model_junonia,0,four,model
2,5,1,model_battus,0,four,model
2,5,2,model_battus,0,four,model
2,5,3,model_battus,0,four,model
2,5,4,model_battus,0,four,model
2,5,5,model_battus,0,four,model
2,5,6,model_battus,0,four,model
2,5,7,model_battus,0,four,model
2,5,8,model_battus,0,four,model
2,5,9,model_battus,0,four,model
2,5,10,model_battus,0,four,model
2,5,11,model_battus,0,four,model
2,5,12,model_battus,0,four,model
2,5,13,model_battus,0,four,model
2,5,14,model_battus,0,four,model
2,5,15,model_battus,0,four,model
2,5,16,model_battus,0,four,model
2,5,17,model_battus,0,four,model
2,5,18,model_battus,0,four,model
2,5,19,model_battus,0,four,model
2,5,20,model_battus,0,four,model
2,5,21,model_battus,0,four,model
2,5,22,model_battus,0,four,model
2,5,23,model_battus,0,four,model
2,5,24,model_battus,0,four,model
2,5,25,model_battus,0,four,model
2,5,1,model_junonia,0,four,model
2,5,2,model_junonia,0,four,model
2,5,3,model_junonia,0,four,model
2,5,4,model_junonia,0,four,model
2,5,5,model_junonia,0,four,model
2,5,6,model_junonia,0,four,model
2,5,7,model_junonia,0,four,model
2,5,8,model_junonia,0,four,model
2,5,9,model_junonia,0,four,model
2,5,10,model_junonia,0,four,model
2,5,11,model_junonia,0,four,model
2,5,12,model_junonia,0,four,model
2,5,13,model_junonia,0,four,model
2,5,14,model_junonia,0,four,model
2,5,15,model_junonia,0,four,model
2,5,16,model_junonia,0,four,model
2,5,17,model_junonia,0,four,model
2,5,18,model_junonia,0,four,model
2,5,19,model_junonia,0,four,model
2,5,20,model_junonia,0,four,model
2,5,21,model_junonia,0,four,model
2,5,22,model_junonia,0,four,model
2,5,23,model_junonia,0,four,model
2,5,24,model_junonia,0,four,model
2,5,25,model_junonia,0,four,model
2,6,1,model_battus,0,four,model
2,6,2,model_battus,0,four,model
2,6,3,model_battus,0,four,model
2,6,4,model_battus,0,four,model
2,6,5,model_battus,0,four,model
2,6,6,model_battus,0,four,model
2,6,7,model_battus,0,four,model
2,6,8,model_battus,0,four,model
2,6,9,model_battus,0,four,model
2,6,10,model_battus,0,four,model
2,6,11,model_battus,0,four,model
2,6,12,model_battus,0,four,model
2,6,13,model_battus,0,four,model
2,6,14,model_battus,0,four,model
2,6,15,model_battus,0,four,model
2,6,16,model_battus,0,four,model
2,6,17,model_battus,0,four,model
2,6,18,model_battus,0,four,model
2,6,19,model_battus,0,four,model
2,6,20,model_battus,0,four,model
2,6,21,model_battus,0,four,model
2,6,22,model_battus,0,four,model
2,6,23,model_battus,0,four,model
2,6,24,model_battus,0,four,model
2,6,25,model_battus,0,four,model
2,6,1,model_junonia,0,four,model
2,6,2,model_junonia,0,four,model
2,6,3,model_junonia,0,four,model
2,6,4,model_junonia,0,four,model
2,6,5,model_junonia,0,four,model
2,6,6,model_junonia,0,four,model
2,6,7,model_junonia,0,four,model
2,6,8,model_junonia,0,four,model
2,6,9,model_junonia,0,four,model
2,6,10,model_junonia,0,four,model
2,6,11,model_junonia,0,four,model
2,6,12,model_junonia,0,four,model
2,6,13,model_junonia,0,four,model
2,6,14,model_junonia,0,four,model
2,6,15,model_junonia,0,four,model
2,6,16,model_junonia,0,four,model
2,6,17,model_junonia,0,four,model
2,6,18,model_junonia,0,four,model
2,6,19,model_junonia,0,four,model
2,6,20,model_junonia,0,four,model
2,6,21,model_junonia,0,four,model
2,6,22,model_junonia,0,four,model
2,6,23,model_junonia,0,four,model
2,6,24,model_junonia,0,four,model
2,6,25,model_junonia,0,four,model
2,7,1,model_battus,0,four,model
